customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureScore,MonthlyScore,TotalScore,ContractScore,CustomerScore,Segment,HealthScore,RiskLevel,Recommendation
9848-JQJTX,Male,0,No,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),100.9,7459.05,No,1.0,0.8223880597014926,0.8588626105379515,100,90.80226561554792,Champion,93.80738615897118,Low Risk,Provide loyalty rewards
8637-XJIVR,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.95,927.35,Yes,0.16666666666666666,0.6039800995024875,0.1067785095799558,0,23.017409039914654,At Risk,16.729164232036204,High Risk,Offer retention discount
9803-FTJCG,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),66.85,4748.7,No,0.986111111111111,0.4835820895522387,0.5467828850405306,50,70.98740163711045,Loyal,65.50663680263017,Medium Risk,Send engagement campaign
0278-YXOOG,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,21.05,113.85,Yes,0.06944444444444445,0.027860696517412936,0.013109110169491527,0,3.8593561149056974,Lost,2.8289715353318154,High Risk,Offer retention discount
3212-KXOCR,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.0,1107.2,No,0.7222222222222222,0.027363184079601977,0.1274871039056743,100,34.53563672670791,At Risk,55.26429202550255,Medium Risk,Send engagement campaign
4598-XLKNJ,Female,1,Yes,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,2514.5,Yes,0.3472222222222222,0.7985074626865671,0.289528831982314,0,41.44019142191279,Potential Loyalist,29.63249940652302,High Risk,Offer retention discount
6380-ARCEH,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.2,20.2,No,0.013888888888888888,0.019402985074626844,0.0023259027266028004,0,1.0366513661122045,Lost,0.7658590109511393,High Risk,Offer retention discount
3679-XASPY,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.45,19.45,No,0.013888888888888888,0.011940298507462671,0.002239544952100221,0,0.8839433237888179,Lost,0.6517597680811122,High Risk,Offer retention discount
7123-WQUHX,Male,0,No,No,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),95.0,3605.6,No,0.5277777777777778,0.763681592039801,0.4151621223286662,50,52.99122784505379,Potential Loyalist,52.667610272147,Medium Risk,Send engagement campaign
5386-THSLQ,Female,1,Yes,No,66,No,No phone service,DSL,No,Yes,Yes,No,Yes,No,One year,No,Bank transfer (automatic),45.55,3027.25,No,0.9166666666666666,0.2716417910447761,0.34856876381724394,50,56.04225304025194,Potential Loyalist,55.28884596110274,Medium Risk,Send engagement campaign
3192-NQECA,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),110.0,7611.85,Yes,0.9444444444444444,0.9129353233830845,0.8764565677966103,100,91.09474695730388,Champion,93.93877737899486,Low Risk,Provide loyalty rewards
6180-YBIQI,Male,0,No,No,5,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.3,100.2,No,0.06944444444444445,0.06019900497512437,0.011537398673544585,0,4.443253824222049,Lost,3.274753374798814,High Risk,Offer retention discount
6728-DKUCO,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,104.15,7303.05,No,1.0,0.854726368159204,0.840900193441415,50,90.73053510084068,Champion,78.84340035842342,Low Risk,Provide loyalty rewards
9750-BOOHV,Female,0,No,No,32,No,No phone service,DSL,Yes,No,No,No,No,No,One year,No,Mailed check,30.15,927.65,No,0.4444444444444444,0.11840796019900496,0.10681305268975683,50,24.41845908934815,At Risk,32.77977905356232,High Risk,Offer retention discount
8597-CWYHH,Male,0,No,No,43,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Mailed check,94.35,3921.3,No,0.5972222222222222,0.7572139303482587,0.45151298820928526,50,57.09368702422548,Potential Loyalist,55.56270032712268,Medium Risk,Send engagement campaign
2848-YXSMW,Male,0,Yes,Yes,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1363.25,No,1.0,0.011442786069651711,0.15696964812085484,100,46.507641646227235,Potential Loyalist,64.09588299406616,Medium Risk,Send engagement campaign
0486-HECZI,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.75,5238.9,Yes,0.7638888888888888,0.7810945273631841,0.6032263264554164,0,70.3064991610359,Loyal,49.71374273849983,Medium Risk,Send engagement campaign
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,0.7222222222222222,0.3950248756218906,0.35029591930729553,50,50.801223173618524,Potential Loyalist,51.34943778367741,Medium Risk,Send engagement campaign
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,0.5972222222222222,0.7303482587064677,0.45528970154753134,0,56.707442124919496,Potential Loyalist,40.25413308595196,Medium Risk,Send engagement campaign
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,0.5138888888888888,0.5796019900497512,0.33024940125276353,0,45.35757140666112,Potential Loyalist,32.36693154873202,High Risk,Offer retention discount
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,0.8888888888888888,0.36169154228855727,0.39419445467944,100,58.55716458850431,Potential Loyalist,71.94690116798103,Low Risk,Provide loyalty rewards
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,0.041666666666666664,0.7124378109452736,0.02860169491525424,0,17.05949068218231,Lost,12.65160953706046,High Risk,Offer retention discount
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,0.5,0.127363184079602,0.1296921057479735,100,27.734947911510982,At Risk,50.15275040489337,Medium Risk,Send engagement campaign
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,0.1388888888888889,0.8159203980099502,0.12258773949889465,0,26.77747309571035,At Risk,19.470166124288284,High Risk,Offer retention discount
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,0.5694444444444444,0.023880597014925342,0.09616226050110539,100,27.1018801381205,At Risk,49.84559880108485,Medium Risk,Send engagement campaign
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,0.375,0.6661691542288557,0.24774318349299929,0,38.23311042429708,At Risk,27.436116900757817,High Risk,Offer retention discount
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,0.7777777777777777,0.8114427860696517,0.6350693165070008,50,72.74273949278418,Loyal,66.38170803705313,Medium Risk,Send engagement campaign
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,0.08333333333333333,0.024378109452736302,0.012982452100221078,0,4.340193606396903,Lost,3.190232944296571,High Risk,Offer retention discount
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,0.041666666666666664,0.5587064676616916,0.026431236182756085,0,13.898045467210743,Lost,10.291377919494277,High Risk,Offer retention discount
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,0.09722222222222221,0.32288557213930347,0.04034059506263818,0,11.960224134180486,Lost,8.768465125322173,High Risk,Offer retention discount
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,0.05555555555555555,0.025870646766169153,0.007242538688282978,0,3.0293367050769247,Lost,2.235789835366278,High Risk,Offer retention discount
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,0.4583333333333333,0.7034825870646766,0.3486148212969787,100,46.34757792650601,Potential Loyalist,63.017609338394614,Medium Risk,Send engagement campaign
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,0.375,0.5950248756218905,0.24588936993367727,0,36.73607230978491,At Risk,26.322607382670288,High Risk,Offer retention discount
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,1.0,0.0527363184079602,0.19850198047162862,100,48.994805587024345,Potential Loyalist,65.75359428791012,Medium Risk,Send engagement campaign
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,0.013888888888888888,0.014925373134328346,0.0022740880619012533,0,0.9450265407181725,Lost,0.6973994652291231,High Risk,Offer retention discount
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,0.986111111111111,0.3800995024875622,0.4588879421518055,50,65.40195218026791,Loyal,61.7570244244419,Medium Risk,Send engagement campaign
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,0.18055555555555555,0.6736318407960199,0.13997443809874727,0,26.29383656209251,At Risk,19.020505231075646,High Risk,Offer retention discount
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,0.3472222222222222,0.4014925373134328,0.1730206798084009,0,28.839566827493584,At Risk,20.764571721578182,High Risk,Offer retention discount
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,0.9305555555555555,0.32139303482587056,0.3753799742078114,100,58.66528188705209,Potential Loyalist,72.12206154425,Low Risk,Provide loyalty rewards
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,0.013888888888888888,0.17114427860696518,0.004081844141488579,0,4.141714893354402,Lost,3.085876949308359,High Risk,Offer retention discount
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,0.027777777777777776,0.25970149253731345,0.00935542557111275,0,6.67935798470189,Lost,4.962741360670854,High Risk,Offer retention discount
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,0.5972222222222222,0.07412935323383085,0.13681374355195286,100,30.844025695643623,At Risk,52.44895055397295,Medium Risk,Send engagement campaign
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,0.3194444444444444,0.5646766169154228,0.20478306927044954,0,32.26263288690422,At Risk,23.173059318825914,High Risk,Offer retention discount
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,0.8888888888888888,0.019402985074626844,0.14712486182756082,100,41.82860973015053,Potential Loyalist,60.63583298847509,Medium Risk,Send engagement campaign
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,0.7916666666666666,0.013432835820895522,0.1347814572586588,100,37.32658167343092,At Risk,57.3210289687799,Medium Risk,Send engagement campaign
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,0.013888888888888888,0.5194029850746269,0.00811187361827561,0,11.268090201779119,Lost,8.41050828324296,High Risk,Offer retention discount
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,1.0,0.6945273631840796,0.7398731116433309,100,83.48547172941483,Champion,88.91473823884448,Low Risk,Provide loyalty rewards
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,0.1111111111111111,0.5263681592039802,0.06490074613117171,0,17.56783747377092,Lost,12.851374374672327,High Risk,Offer retention discount
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,0.8472222222222222,0.8238805970149253,0.6875518146647016,100,77.86857341577547,Loyal,84.96367098850808,Low Risk,Provide loyalty rewards
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,0.8888888888888888,0.6572139303482587,0.6090007829771555,50,73.05986548160695,Loyal,66.74989519631944,Medium Risk,Send engagement campaign
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,0.986111111111111,0.056716417910447736,0.20221536477523952,100,48.66738739366298,Potential Loyalist,65.48946372137104,Medium Risk,Send engagement campaign
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,0.9027777777777777,0.8039800995024875,0.7388425755342668,100,81.74441612253153,Champion,87.61409921422731,Low Risk,Provide loyalty rewards
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,0.041666666666666664,0.013432835820895522,0.007064065954310981,50,2.2178860212570166,Lost,16.628094186171207,High Risk,Offer retention discount
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,0.013888888888888888,0.27263681592039796,0.005256309874723655,0,6.218544268952461,Lost,4.637626652340727,High Risk,Offer retention discount
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,0.41666666666666663,0.46019900497512434,0.2222215825350037,50,34.7595100675693,At Risk,39.95852463800196,High Risk,Offer retention discount
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,0.20833333333333331,0.5099502487562189,0.12336495946941786,0,23.466936687234423,At Risk,16.983377718078728,High Risk,Offer retention discount
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,0.1111111111111111,0.5004975124378109,0.06498134672070746,0,17.053648562028965,Lost,12.465329687918183,High Risk,Offer retention discount
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,0.09722222222222221,0.763681592039801,0.07547669491525424,0,22.18158852629508,At Risk,16.25880792014504,High Risk,Offer retention discount
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,0.9722222222222222,0.8945273631840797,0.9131528647752396,50,93.30555074358007,Champion,80.41339873380885,Low Risk,Provide loyalty rewards
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,0.861111111111111,0.6751243781094527,0.6005031779661018,100,71.96705912527757,Loyal,80.97277845412765,Low Risk,Provide loyalty rewards
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,0.08333333333333333,0.014427860696517386,0.013068809874723657,0,4.144642942252627,Lost,3.043138157315852,High Risk,Offer retention discount
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,0.19444444444444442,0.6233830845771144,0.1327376565954311,0,25.554945733137313,At Risk,18.502521016875825,High Risk,Offer retention discount
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,0.3055555555555555,0.6557213930348259,0.2097860630066323,0,33.72809260318403,At Risk,24.24713913735486,High Risk,Offer retention discount
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,0.3055555555555555,0.018905472636815884,0.048348839351510686,50,14.53428524901897,Lost,25.658969740006672,High Risk,Offer retention discount
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024.0,No,0.2222222222222222,0.4577114427860697,0.11790714812085484,100,22.759403669444474,At Risk,46.48001701147908,Medium Risk,Send engagement campaign
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,0.1388888888888889,0.07412935323383085,0.028970154753131912,100,8.19694881035745,Lost,36.002860834002426,High Risk,Offer retention discount
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,0.18055555555555555,0.3756218905472637,0.08803311532792926,0,18.255984646284666,Lost,13.251822908073851,High Risk,Offer retention discount
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,0.2777777777777778,0.6383084577114428,0.18334906963890937,0,31.211243050896343,At Risk,22.49168693997771,High Risk,Offer retention discount
